seller_id,total_gmv,total_items_sold,total_orders,avg_item_price,median_seller_processing_days,median_delivery_time_days,late_delivery_rate,avg_review_score,review_coverage,product_category
253f95b3a0e6983ae18aed49fbc2b845,799.5,5,5,159.9,1.0,6.0,0.0,4.4,1.0,auto
257e61d3251fb5efb9daadddbc2cf7ca,7729.0,12,12,644.0833333333334,0.0,5.5,0.0,4.75,1.0,baby
258447aad3f7b01e2643c89f64dc5647,51.9,1,1,51.9,0.0,7.0,0.0,5.0,1.0,health_beauty
259f7b5e6e482c230e5bfaa670b6bb8f,8099.44,158,158,51.26227848101266,0.0,5.0,0.012658227848101266,4.280254777070064,0.9936708860759493,bed_bath_table
25be943a321c8938947bdaabca979a90,479.0,3,3,159.66666666666666,1.0,1.0,0.0,4.333333333333333,1.0,kitchen_dining_laundry_garden_furniture
25c5c91f63607446a97b143d2d535d31,54208.78,266,266,203.79240601503759,3.0,7.0,0.06015037593984962,3.7339622641509433,0.9962406015037594,computers_accessories
25cf099de44674fde97473224f9d59ab,1644.36,49,49,33.55836734693877,1.0,5.0,0.04081632653061224,4.333333333333333,0.9795918367346939,auto
25debeafbce801fdd479539350185eee,237.85,6,6,39.641666666666666,6.0,8.0,0.0,2.6666666666666665,1.0,perfumery
25e47381a6c510ddeb36084e33b89f0c,1289.6000000000001,17,17,75.85882352941178,2.0,6.0,0.0,4.0588235294117645,1.0,bed_bath_table
25e6ffe976bd75618accfe16cefcbd0d,11432.62,114,114,100.2861403508772,1.0,7.0,0.02631578947368421,4.412280701754386,1.0,toys
262237171f48e85819065498cac80d7b,299.5,5,5,59.9,3.0,2.0,0.0,4.6,1.0,sports_leisure
2646baaf662d4d92ac48f047e35db92d,1175.05,16,16,73.440625,1.0,3.0,0.0625,4.5,1.0,auto
26562f211dd1364af2a8596dc945e8ae,99.0,2,2,49.5,1.0,0.5,0.0,5.0,1.0,bed_bath_table
265fdc289dffa9f1ad801c74f7d0de47,495.0,1,1,495.0,1.0,6.0,0.0,5.0,1.0,furniture_bedroom
26785a546900236d66f2e4197c211158,979.3,14,14,69.95,1.0,1.5,0.0,4.928571428571429,1.0,consoles_games
269c5fc9fcadee614364c3620c30a1f9,209.6,6,6,34.93333333333333,1.0,1.0,0.0,5.0,1.0,luggage_accessories
269cff2d3c8d205c11f37a52402ea93b,1281.59,5,5,256.318,2.0,4.0,0.0,4.4,1.0,agro_industry_and_commerce
26af45f5dfd967225a832838aa4e24a3,573.1,11,11,52.1,1.0,5.0,0.0,4.181818181818182,1.0,auto
26b482dccfa29bd2e40703ba45523702,344.78,4,4,86.195,0.0,2.0,0.0,5.0,1.0,pet_shop
26bad72add1f86e08a776ce4ffdaf1ca,622.0,7,7,88.85714285714286,1.0,8.0,0.0,4.428571428571429,1.0,food_drink
26d6bbee02420494d471c9f6436929c0,344.01,12,12,28.6675,0.5,3.5,0.0,4.75,1.0,auto
26d8a1c7c75d513045798992ead43aa2,5937.13,36,36,164.92027777777778,2.0,6.0,0.08333333333333333,4.333333333333333,1.0,perfumery
26e13b6ff5b641b329e5524241ee2c93,119.69999999999999,4,4,29.924999999999997,0.0,5.5,0.0,4.0,1.0,fashion_bags_accessories
26e2c91ef821e1ff8985f408788fe35b,1649.4,14,14,117.81428571428572,1.5,18.0,0.35714285714285715,3.0,1.0,bed_bath_table
26e2e5033827d2ba53929f43e03d8ffe,139.49,1,1,139.49,2.0,3.0,0.0,5.0,1.0,furniture_decor
26f6b7ab07be3e9e69ce82a6552efc19,54.8,2,2,27.4,6.0,3.5,0.5,3.0,1.0,sports_leisure
270297ead4c65a6cd2593960d2af6b21,9344.4,19,19,491.81052631578945,2.0,9.0,0.0,3.736842105263158,1.0,furniture_decor
270572bb714b00531be85e16e1550f26,96.99,1,1,96.99,1.0,9.0,0.0,5.0,1.0,bed_bath_table
2709af9587499e95e803a6498a5a56e9,1180.56,46,46,25.664347826086956,2.0,11.0,0.5,2.6,0.9782608695652174,health_beauty
270d3ef21830ad0ecf3a6c53d08a533a,471.0,17,17,27.705882352941178,3.0,7.0,0.0,2.2941176470588234,1.0,diapers_and_hygiene
271b8923c6a549e02d3c9fd1f8c0422b,105.19,1,1,105.19,7.0,5.0,1.0,4.0,1.0,construction_tools_construction
271c58a1d139c45eaf3316107c6d3a3b,3597.63,27,27,133.24555555555557,6.0,6.0,0.07407407407407407,4.185185185185185,1.0,baby
272f092de69afedd4d2969440b37f18f,1846.3300000000002,39,39,47.341794871794875,2.0,5.0,0.0,4.0675675675675675,0.9487179487179487,fashion_bags_accessories
2745f798279e0ed033addcc1474776d7,3668.53,32,32,114.6415625,2.0,8.0,0.09375,3.967741935483871,0.96875,sports_leisure
276677b5d08786d5dce7c2149dcce48b,3260.6,41,41,79.52682926829269,1.0,6.0,0.04878048780487805,3.975609756097561,1.0,housewares
27a56ff04b34c2ba34ce6ba4d3b9d616,349.28999999999996,8,8,43.661249999999995,2.0,5.5,0.125,4.125,1.0,market_place
282c7480173bb9c01dd41cc739fec010,4274.2,8,8,534.275,1.0,8.0,0.125,4.428571428571429,0.875,health_beauty
282f23a9769b2690c5dda22e316f9941,6372.37,107,107,59.554859813084114,2.0,5.0,0.037383177570093455,4.373831775700935,1.0,food_drink
28405831a29823802aa22c084cfd0649,210.0,6,6,35.0,4.0,1.0,0.0,4.5,1.0,christmas_supplies
28872dc528e978a639754bc8c2ce5a4c,1009.9,1,1,1009.9,0.0,3.0,0.0,5.0,1.0,housewares
289cdb325fb7e7f891c38608bf9e0962,12682.25,119,119,106.57352941176471,1.0,4.0,0.01680672268907563,4.579831932773109,1.0,perfumery
28a26ebce31d5918b181ede016fd693b,29.9,1,1,29.9,2.0,8.0,0.0,5.0,1.0,health_beauty
28c7d8743fbc8679f484868cc0fcaefb,201.5,3,3,67.16666666666667,2.0,3.0,0.0,5.0,1.0,health_beauty
28d162ab86bb49d719c32f0ee6186eaa,109.99,1,1,109.99,0.0,15.0,0.0,4.0,1.0,sports_leisure
28ea411b354f14b1a494be4e79f0ce02,820.0,6,6,136.66666666666666,1.0,3.0,0.0,4.666666666666667,1.0,bed_bath_table
28f10b1c5e5abb9d4857745bede6147c,835.0,28,28,29.821428571428573,0.5,4.5,0.14285714285714285,4.0,1.0,electronics
28fb0829fd777877cdc350d25cb5bd5b,279.8,2,2,139.9,0.5,12.5,0.0,5.0,1.0,health_beauty
293dee954235e4e4e43f129313625ebe,1778.92,8,8,222.365,1.0,11.0,0.0,5.0,1.0,stationery
2953ce3a88f5e3c3b696d77fc9e4c8eb,470.0,15,15,31.333333333333332,1.0,3.0,0.06666666666666667,4.666666666666667,1.0,books_technical
296729ffb9b684050dd24836dac4494a,114.0,2,2,57.0,1.0,5.0,0.0,5.0,1.0,bed_bath_table
297d5eccd19fa9a83b2630071ff105e4,834.97,8,8,104.37125,1.0,4.5,0.0,5.0,1.0,housewares
299c89a525fee36c567f4fe72f038100,189.0,1,1,189.0,0.0,8.0,0.0,3.0,1.0,furniture_decor
29c322e3f09f886f8bacbe91dfbd979e,48.98,2,2,24.49,0.0,5.0,0.0,5.0,1.0,auto
29e6e05b65f93bc224c644319dc52ecf,475.6,4,4,118.9,0.0,3.5,0.0,4.75,1.0,baby
29fe9f200d3fa0c668d2aa1ec7e08dfb,400.0,5,5,80.0,2.0,10.0,0.0,4.0,1.0,telephony
2a1348e9addc1af5aaa619b1a3679d6b,2697.4,51,51,52.89019607843137,3.0,7.0,0.29411764705882354,3.04,0.9803921568627451,furniture_decor
2a167ca73899c85001a837d8fb4962f6,4097.0,3,3,1365.6666666666667,2.0,7.0,0.0,4.333333333333333,1.0,costruction_tools_tools
2a261b5b644fa05f4f2700eb93544f2c,5130.0,78,78,65.76923076923077,1.0,6.5,0.20512820512820512,3.423076923076923,1.0,furniture_decor
2a50b7ee5aebecc6fd0ff9784a4747d6,199.8,2,2,99.9,3.0,35.0,1.0,1.0,1.0,construction_tools_construction
2a5b78b41cd05baeac8df54c6606b92c,15554.28,56,56,277.755,1.0,6.5,0.017857142857142856,4.303571428571429,1.0,health_beauty
2a61c271b1ac763450d846849783e922,1486.77,22,22,67.58045454545454,1.0,20.0,0.13636363636363635,3.6818181818181817,1.0,health_beauty
2a6fbeaa7ab9e5d59a35841a8da71ce4,1632.79,30,30,54.42633333333333,3.0,7.5,0.06666666666666667,3.9310344827586206,0.9666666666666667,small_appliances
2a73cba571d90c694b7caca072ccf6ce,342.78,2,2,171.39,11.0,9.0,0.0,5.0,1.0,furniture_decor
2a7c6c0b0d5efde2bf75ec1e1cec2d41,147.6,3,3,49.199999999999996,2.0,7.0,0.0,3.3333333333333335,1.0,furniture_decor
2a7dc43cecabf23403078e2188437d1d,4646.01,53,53,87.66056603773585,3.0,7.0,0.05660377358490566,4.09433962264151,1.0,furniture_decor
2a84855fd20af891be03bc5924d2b453,13737.1,145,145,94.73862068965518,1.0,4.0,0.027586206896551724,4.395833333333333,0.993103448275862,stationery
2aa3443d7bf9d9bb11133f420d75e083,647.0,10,10,64.7,1.5,6.0,0.2,3.0,1.0,sports_leisure
2aafae69bf4c41fbd94053d9413e87ee,94.0,2,2,47.0,2.0,5.0,0.0,4.5,1.0,stationery
2addf05f476d0637864454e93ba673d5,4552.0,12,12,379.3333333333333,0.5,7.5,0.0,5.0,1.0,computers_accessories
2b03ac196f5ed62ac483960fe0fa3b65,758.1,6,6,126.35000000000001,0.5,8.0,0.16666666666666666,4.0,1.0,health_beauty
2b1a40c1daabc6ca280c4b815c101841,12342.6,33,33,374.0181818181818,0.0,13.0,0.030303030303030304,3.787878787878788,1.0,auto
2b2fed75b8e5ea3a052fc4c0825da485,510.9,4,4,127.725,0.5,2.0,0.0,5.0,1.0,toys
2b3b9ce054da76a7428df143a567b156,301.0,6,6,50.166666666666664,0.0,4.0,0.0,3.1666666666666665,1.0,furniture_decor
2b3e4a2a3ea8e01938cabda2a3e5cc79,22309.25,52,52,429.02403846153845,1.0,5.0,0.0,4.403846153846154,1.0,computers_accessories
2b402d5dc42554061f8ea98d1916f148,299.89,1,1,299.89,1.0,4.0,0.0,5.0,1.0,toys
2b5ed0c9139dae8883a200dfcb272ece,85.41,4,4,21.3525,3.0,6.5,0.25,4.25,1.0,stationery
2ba91c7ad80ff88b23b7db823b43c233,740.4,6,6,123.39999999999999,0.0,17.5,0.16666666666666666,3.8333333333333335,1.0,pet_shop
2bd05d410a8fd26dc4184a15f4f2f588,1316.73,7,7,188.1042857142857,2.0,3.0,0.0,5.0,1.0,cool_stuff
2bdb95a56a36ebbc6640337ac5eac174,89.9,1,1,89.9,0.0,2.0,0.0,5.0,1.0,health_beauty
2be17df1c49978426251562096c3cc09,2165.0,16,16,135.3125,1.0,9.0,0.0625,4.1875,1.0,fashion_bags_accessories
2bf28e311bba65237358230cabac3f15,259.0,7,7,37.0,3.0,7.0,0.2857142857142857,3.857142857142857,1.0,costruction_tools_garden
2bf6a2c1e71bbd29a4ad64e6d3c3629f,50628.9,31,31,1633.1903225806452,0.0,7.0,0.06451612903225806,4.193548387096774,1.0,watches_gifts
2c00c85d30361cd2ced2969cffbbffa3,49.8,1,1,49.8,0.0,0.0,0.0,5.0,1.0,baby
2c2c9832d1bb38c5b0034a3b47d313ee,49.9,1,1,49.9,5.0,6.0,0.0,3.0,1.0,perfumery
2c3d56f92f360fb89d849b84e8f50eae,425.1,7,7,60.728571428571435,1.0,13.0,0.14285714285714285,3.4285714285714284,1.0,health_beauty
2c43fb513632d29b3b58df74816f1b06,858.0,3,3,286.0,1.0,2.0,0.0,3.6666666666666665,1.0,pet_shop
2c4c47cb51acd5ea5db5e0ae0e26542a,2575.9,15,15,171.72666666666666,0.0,8.0,0.0,4.6,1.0,pet_shop
2c538755f1ca9540af144f266e70df6c,334.99,1,1,334.99,2.0,4.0,0.0,5.0,1.0,auto
2c54051840f19eca309a5423cf22df36,23.7,2,2,11.85,5.0,2.5,0.0,4.5,1.0,sports_leisure
2c9005d8043aff18b8557ffb7b13cda4,109.9,1,1,109.9,1.0,5.0,0.0,5.0,1.0,furniture_decor
2c9e548be18521d1c43cde1c582c6de8,5943.66,170,170,34.96270588235294,1.0,6.0,0.16470588235294117,3.946107784431138,0.9823529411764705,stationery
2cb4700db635baa1c0d4f90ed27b6669,199.8,2,2,99.9,13.0,2.0,0.0,2.0,1.0,baby
2cb6eb1b7185064167657fa09f541105,1217.9,7,7,173.9857142857143,1.0,6.0,0.0,4.571428571428571,1.0,furniture_decor
2cb98e27ce1c18abdb42209b34c382a7,62.49,1,1,62.49,1.0,18.0,0.0,4.0,1.0,auto
2d20f1cd18725c91147da0791d498022,99.8,1,1,99.8,1.0,8.0,0.0,5.0,1.0,housewares
2d22fc3089eb907b29ebff50581fb472,317.70000000000005,3,3,105.90000000000002,0.0,10.0,0.0,3.6666666666666665,1.0,home_construction
2d2322d842118867781fc737e96d59a1,166.6,9,9,18.51111111111111,1.0,1.0,0.1111111111111111,4.888888888888889,1.0,health_beauty
2d2c62bef4c8ba0dd74e0e228e808539,3749.0,16,16,234.3125,0.0,6.5,0.125,4.125,1.0,small_appliances
2d34636518ba88f5349b732fcf8ba2e4,150.0,1,1,150.0,1.0,9.0,0.0,5.0,1.0,music
2d378dbb39815785238c0139c7647fb7,1154.0,2,2,577.0,3.0,13.0,0.0,5.0,1.0,furniture_living_room
2d42ebcda99fd55f6f4bc2f1ca035d50,921.5,11,11,83.77272727272727,0.0,8.0,0.0,4.0,1.0,small_appliances
2d50d6282f8aa2257819a77bfaa0efe0,2830.48,42,42,67.39238095238095,2.0,10.0,0.09523809523809523,3.8095238095238093,1.0,bed_bath_table
2d518637f53161b973e01f56ea4bb88e,1219.8899999999999,13,13,93.8376923076923,3.0,8.0,0.0,4.923076923076923,1.0,sports_leisure
2d8cfba3fcd3170555941605edaa196a,45.0,1,1,45.0,0.0,4.0,0.0,5.0,1.0,books_technical
2d9e8987a2ea5cf88dce330249043ff1,239.8,2,2,119.9,1.0,7.0,0.0,4.5,1.0,furniture_living_room
2dcf93836ae3ce0d7c93e2f10876467a,1443.8,12,12,120.31666666666666,1.0,5.0,0.16666666666666666,4.166666666666667,1.0,housewares
2dd1fb6f0e42a2243b8a01e40cd41216,686.89,4,4,171.7225,0.5,16.5,0.0,3.0,1.0,sports_leisure
2dee2ce60de9709b1a24083217181a1f,7784.5,55,55,141.53636363636363,1.0,9.0,0.03636363636363636,4.363636363636363,1.0,perfumery
2e0dba2da448400b1c11d7b4b22f32a4,235.87,13,13,18.143846153846155,1.0,6.0,0.0,3.769230769230769,1.0,auto
2e13c71026e1a39ba5cc1b86dcb679aa,3717.0,27,27,137.66666666666666,2.0,5.0,0.037037037037037035,4.333333333333333,1.0,sports_leisure
2e1a7d075abe038c1b2743005fe42ff1,1366.8,22,22,62.127272727272725,3.0,8.5,0.2727272727272727,3.8181818181818183,1.0,health_beauty
2e1c9f22be269ef4643f826c9e650a52,12170.24,167,167,72.8756886227545,1.0,5.0,0.059880239520958084,4.234939759036145,0.9940119760479041,health_beauty
2e2f44824ab87a0cb961f68bf4073e7f,48.0,1,1,48.0,6.0,2.0,0.0,2.0,1.0,unknown
2e3be8a987a30d7544dbbda6861cc14e,2372.87,14,14,169.4907142857143,1.5,4.0,0.07142857142857142,3.642857142857143,1.0,computers_accessories
2e7ea2aafec5835e781b21d6d1faf1f1,528.4,7,7,75.48571428571428,2.0,4.0,0.14285714285714285,4.5,0.8571428571428571,health_beauty
2e90cb1677d35cfe24eef47d441b7c87,13651.41,135,135,101.12155555555556,1.0,7.0,0.11851851851851852,4.022222222222222,1.0,electronics
2ea0861cc19e94cad86438c984c52da4,165.6,6,6,27.599999999999998,0.5,3.0,0.0,3.3333333333333335,1.0,housewares
2eb70248d66e0e3ef83659f71b244378,38990.72,197,197,197.92243654822335,9.0,5.0,0.116751269035533,2.806701030927835,0.9847715736040609,watches_gifts
2ec6e37d992a95eaddb3369dcbcc76d9,159.8,2,2,79.9,3.0,5.0,0.0,1.5,1.0,housewares
2ee0a0689f2f6a72f35a7cb6033f6e7e,272.0,4,4,68.0,0.0,4.5,0.0,4.0,1.0,fashion_bags_accessories
2eeb6531ee027a48d401e72bebdd87d3,38.7,3,3,12.9,1.0,7.0,0.0,4.333333333333333,1.0,perfumery
2ef086a599b597572aca4433b7ed6b3d,49.0,1,1,49.0,1.0,9.0,0.0,5.0,1.0,health_beauty
2f09f7d37a97956d11cc1a7cadd5262b,625.0,8,8,78.125,4.0,6.5,0.125,4.125,1.0,sports_leisure
2f1e7b90e01d9f086cbcb301c0c3d406,59.0,1,1,59.0,0.0,6.0,0.0,5.0,1.0,construction_tools_construction
2f3d8b4c9e2ee165075331fea3f3095a,130.0,1,1,130.0,5.0,7.0,0.0,5.0,1.0,unknown
2f4b0d3b9634b647d4edee577d7ebb7e,337.9,11,11,30.718181818181815,3.0,1.0,0.0,4.909090909090909,1.0,perfumery
2f4b9d112bfa44a214bc6cef085d17c8,293.99,6,6,48.998333333333335,2.0,8.0,0.0,4.333333333333333,1.0,computers_accessories
2f73e04d12cdf0c945ded66bb3fcf6c7,1359.0,3,3,453.0,1.0,6.0,0.0,3.3333333333333335,1.0,garden_tools
2f74af7a0ee5636f12c2336f9fffed47,560.6999999999999,13,13,43.130769230769225,3.0,4.0,0.0,4.3076923076923075,1.0,sports_leisure
2f9b7ce230a057a98a9f5df5893ee36c,141.82,2,2,70.91,3.5,5.5,0.0,4.5,1.0,housewares
2fa13c8bd5705d279f7ed5cc9ec61c68,87.4,4,4,21.85,1.0,4.0,0.0,5.0,1.0,perfumery
2fb25ab44bdbeae6a4d816e0d0c9d500,683.08,5,5,136.616,2.0,7.0,0.0,4.8,1.0,small_appliances
2fdde51ad3e12f297da656d4fbd5d0b5,5803.0,9,9,644.7777777777778,1.0,12.0,0.0,4.777777777777778,1.0,garden_tools
2ff6b7bff164ef05590a52734e1296da,1803.59,7,7,257.6557142857143,1.0,7.0,0.0,4.714285714285714,1.0,industry_commerce_and_business
2ff97219cb8622eaf3cd89b7d9c09824,4086.8,87,87,46.97471264367816,0.0,4.0,0.034482758620689655,4.540229885057471,1.0,housewares
3076499bbc033a927bf4a8a41bcf7fd4,359.33,9,9,39.925555555555555,1.0,5.0,0.0,4.444444444444445,1.0,furniture_decor
3078096983cf766a32a06257648502d1,7910.84,61,61,129.68590163934425,1.0,9.0,0.03278688524590164,4.295081967213115,1.0,toys
30829ded4523ab9224b93bc49a62c95f,6911.71,31,31,222.9583870967742,2.0,4.0,0.03225806451612903,3.5806451612903225,1.0,computers_accessories
3092c0b297aacfb4bb6e056ebe13b9b8,964.4000000000001,16,16,60.275000000000006,2.5,8.0,0.0,4.3125,1.0,housewares
30a2f535bb48308f991d0b9ad4a8c4bb,4531.7,83,83,54.59879518072289,0.0,5.0,0.03614457831325301,4.240963855421687,1.0,furniture_decor
30a81d8cf85fb2ada1b1b094c9583a95,1210.43,19,19,63.70684210526316,1.0,1.0,0.0,4.842105263157895,1.0,pet_shop
30c7f28fd3a5897b2c82d152bb760c17,1849.38,6,6,308.23,8.0,8.0,0.16666666666666666,1.4,0.8333333333333334,small_appliances
312ba1d77e9c332ef21f9598b7f64cd7,513.0,7,7,73.28571428571429,8.0,10.0,0.5714285714285714,3.142857142857143,1.0,toys
31344c16881c08a8a72c6d2eb29918c1,9325.9,41,41,227.46097560975608,2.0,10.0,0.04878048780487805,4.512195121951219,1.0,furniture_decor
31561f325664a8a7aba4c8d0c3a9b3db,2517.39,36,36,69.9275,1.0,4.5,0.0,4.638888888888889,1.0,auto
318f287a62ab7ac10b703ac37435a231,2432.48,61,61,39.87672131147541,3.0,6.0,0.11475409836065574,3.918032786885246,1.0,bed_bath_table
31ae0774c17fabd06ff707cc5bde005f,6719.85,11,11,610.8954545454545,0.0,8.0,0.09090909090909091,4.0,1.0,agro_industry_and_commerce
31be790e64fc99f8ff48ec2bd18a3104,241.39999999999998,6,6,40.23333333333333,3.5,1.5,0.3333333333333333,4.333333333333333,1.0,housewares
31da954dc0855f2495c6310f70a2f931,4583.0,30,30,152.76666666666668,0.0,3.0,0.06666666666666667,4.233333333333333,1.0,health_beauty
31e60bf8d103ce47932a85f5562deb16,181.0,1,1,181.0,0.0,13.0,0.0,5.0,1.0,luggage_accessories
31eec405c9bb71dec8e2629a92e764fa,256.89,5,5,51.378,0.0,7.0,0.0,4.6,1.0,auto
323ce52b5b81df2cd804b017b7f09aa7,2374.3,29,29,81.87241379310345,3.0,12.0,0.13793103448275862,4.428571428571429,0.9655172413793104,stationery
324583d68897f5ddbaf38f6248322176,84.0,3,3,28.0,2.0,31.0,0.6666666666666666,1.0,1.0,furniture_decor
325f3178fb58e2a9778334621eecdbf9,981.6999999999999,46,46,21.341304347826085,1.0,2.5,0.0,4.456521739130435,1.0,perfumery
327b89b872c14d1c0be7235ef4871685,1177.0,3,3,392.3333333333333,3.0,24.0,0.3333333333333333,2.3333333333333335,1.0,telephony
3289d8c3eef4873f91ce0b1343c0dd58,199.99,1,1,199.99,2.0,10.0,0.0,5.0,1.0,sports_leisure
328acb143b4a73aad6bee8e734f5d20d,699.98,2,2,349.99,1.5,9.0,0.0,4.0,1.0,computers_accessories
3296662b1331dea51e744505065ae889,517.8,1,1,517.8,1.0,2.0,0.0,5.0,1.0,unknown
32b8764b4ef628b53608fc34011fcc13,8272.0,34,34,243.2941176470588,1.0,7.0,0.029411764705882353,4.4411764705882355,1.0,housewares
32e5635e63cb374eb63afdd242fb6134,910.0,1,1,910.0,3.0,1.0,0.0,5.0,1.0,small_appliances
32f1bb9dfa65bc7df5c0d9d95a616be4,246.49,5,5,49.298,1.0,4.0,0.4,3.4,1.0,housewares
32f83ffe11cd40f7adcf4eef171f52d9,29.99,1,1,29.99,2.0,6.0,0.0,5.0,1.0,health_beauty
32fdd5d44ecb43dfd6a24b9369eca144,479.2,8,8,59.9,1.0,11.0,0.0,4.375,1.0,stationery
333c4210e76a1aa2ab817b99437e3ff1,335.0,2,2,167.5,0.0,6.5,0.0,5.0,1.0,auto
3340ef1913fb70d28420f6ceb685c339,6731.15,42,42,160.2654761904762,1.0,8.0,0.023809523809523808,4.333333333333333,1.0,computers_accessories
334cab711dee080b079fa5779b584783,770.3,20,20,38.515,0.0,4.0,0.0,4.95,1.0,furniture_decor
33576ec5412fb5905d876f12f33bfde6,2718.0,32,32,84.9375,3.5,5.0,0.03125,4.125,1.0,fashion_bags_accessories
3361277dc30b7cccdb0c286b24219756,3905.05,42,42,92.97738095238095,2.5,10.5,0.11904761904761904,4.214285714285714,1.0,pet_shop
3364a91ec4d56c98e44174de954b94f6,3579.94,6,6,596.6566666666666,1.0,12.5,0.0,3.8333333333333335,1.0,auto
33a17d60c64393351ebf1ef860f4e0f2,8022.51,46,46,174.40239130434784,2.0,6.0,0.021739130434782608,4.608695652173913,1.0,housewares
33a6f4b1e7cdc205511e76ba1b6e0186,9876.05,121,121,81.62024793388429,1.0,5.0,0.01652892561983471,4.396694214876033,1.0,bed_bath_table
33ab10be054370c254ddfcf0a6253422,213.2,4,4,53.3,0.0,4.0,0.0,5.0,1.0,health_beauty
33ac3e28642ab8bda860a2f693000e78,3661.03,35,35,104.60085714285715,2.0,5.0,0.0,4.228571428571429,1.0,sports_leisure
33c51922b6e3c16b24a8f28e5833c99d,6657.87,20,20,332.8935,5.0,6.5,0.05,4.277777777777778,0.9,perfumery
33cbbec1e7e1044aaf11d152172c776f,694.9399999999999,15,15,46.32933333333333,0.0,5.0,0.0,4.733333333333333,1.0,small_appliances
33cbda8716511e27e556dff9d8418bf2,507.40000000000003,6,6,84.56666666666668,1.0,12.0,0.0,4.833333333333333,1.0,home_confort
33d677f27a69b84051204ee4ae76eaca,165.0,10,10,16.5,2.0,5.5,0.0,4.6,1.0,food_drink
33dd941c27854f7625b968cc6195a552,6787.5,5,5,1357.5,1.0,10.0,0.0,4.4,1.0,housewares
33fd411ed63a7c2f9005e3f065d9f85d,24.9,1,1,24.9,0.0,5.0,0.0,4.0,1.0,health_beauty
34056b8b55c1775a22af2331670a799c,6398.7,77,77,83.1,1.0,7.0,0.11688311688311688,4.038961038961039,1.0,auto
340636a908b13bbe0f4fb63fbe1d0c03,490.5,3,3,163.5,2.0,3.0,0.0,5.0,1.0,pet_shop
343e716476e3748b069f980efbaa294e,876.6999999999999,23,23,38.11739130434783,4.0,10.0,0.043478260869565216,3.9545454545454546,0.9565217391304348,books_general_interest
3442033154be05bac582e173ef54fd12,161.0,1,1,161.0,0.0,3.0,0.0,5.0,1.0,telephony
344223b2a90784f64136a8a5da012e7f,10.9,1,1,10.9,5.0,27.0,0.0,2.0,1.0,food_drink
3442f8959a84dea7ee197c632cb2df15,218.70000000000002,3,3,72.9,6.0,1.0,0.3333333333333333,3.0,1.0,sports_leisure
34675b28b826facfde119785bf287dc1,21.99,1,1,21.99,0.0,5.0,0.0,4.0,1.0,auto
3481aa57cd91f9f9d3fa1fa12d9a3bf7,1723.04,24,24,71.79333333333334,4.0,4.0,0.0,3.8333333333333335,1.0,furniture_decor
3492e68f37fd1df87f4f2f2ea247f445,787.86,9,9,87.54,1.0,7.0,0.0,3.5555555555555554,1.0,auto
34a557286ead8fe75c989e0afcf7d98c,339.9,3,3,113.3,2.0,8.0,0.0,5.0,1.0,health_beauty
34d1ca11b242c0fee2c834ae8d788566,12841.97,40,40,321.04925,1.0,8.5,0.0,4.3076923076923075,0.975,computers_accessories
34f563c82a85b99ae9e6d60db5fc2e28,2332.3,8,8,291.5375,2.0,6.0,0.0,4.625,1.0,musical_instruments
3504c0cb71d7fa48d967e0e4c94d59d9,2349.94,53,53,44.338490566037734,1.0,5.0,0.0,4.415094339622642,1.0,cool_stuff
35281d148dcf7134bae913c57db4e6da,119.99,1,1,119.99,3.0,1.0,0.0,5.0,1.0,housewares
353e21e8bf8de2722b4fae1636664b76,208.0,4,4,52.0,1.5,6.0,0.0,2.5,1.0,auto
35857757f553273b1056c1cabdace7fb,454.6,6,6,75.76666666666667,1.0,10.5,0.16666666666666666,4.0,1.0,auto
3586b8580d9c917874e053a1bb37b5ff,1524.7,43,43,35.45813953488372,1.0,9.0,0.046511627906976744,4.441860465116279,1.0,stationery
35b96509602ec4b7da831b5cd73ff2c2,558.9,2,2,279.45,1.0,7.0,0.0,4.5,1.0,sports_leisure
35ef5aa32949680f627efec3c23e705c,361.59999999999997,5,5,72.32,2.0,6.0,0.0,3.2,1.0,musical_instruments
35fb511489d9ee3ee27a76debce9df06,414.5,7,7,59.214285714285715,4.0,11.0,0.14285714285714285,3.5714285714285716,1.0,pet_shop
3606774ec64634822d78dc2db6d37045,179.9,1,1,179.9,8.0,5.0,0.0,5.0,1.0,garden_tools
365e445f796710c3431557e85caa25db,1115.0,5,5,223.0,0.0,6.0,0.0,4.4,1.0,unknown
365e4bce19bda0082c3d15d83fdb8bcd,796.4,7,7,113.77142857142857,1.0,11.0,0.0,4.714285714285714,1.0,sports_leisure
36890be00bbfc1cdb9a4a38a6af05a69,1361.3,13,13,104.71538461538461,1.0,4.0,0.15384615384615385,4.230769230769231,1.0,baby
36a968b544695394e4e9d7572688598f,6823.81,153,153,44.60006535947713,2.0,5.0,0.032679738562091505,3.7026143790849675,1.0,computers_accessories
36f98ad67cc981f50ce8aed093d5783c,119.4,2,2,59.7,0.0,5.0,0.0,4.0,1.0,electronics
37303482a42fb700d8d127e70a9cd6c8,58.9,1,1,58.9,1.0,0.0,0.0,5.0,1.0,toys
373ee4a3a775a733770ca3f790b8b9ac,2141.49,22,22,97.34045454545453,4.5,1.0,0.09090909090909091,4.0,1.0,sports_leisure
37515688008a7a40ac93e3b2e4ab203f,5934.2,238,238,24.93361344537815,4.0,7.0,0.07983193277310924,4.093220338983051,0.9915966386554622,consoles_games
